source	target	polarity
ncbigene:390174	ncbigene:2774	1
ncbigene:390174	ncbigene:2782	1
ncbigene:390174	ncbigene:51764	1
ncbigene:390174	ncbigene:2788	1
ncbigene:283189	ncbigene:2774	1
ncbigene:283189	ncbigene:2782	1
ncbigene:283189	ncbigene:51764	1
ncbigene:283189	ncbigene:2788	1
ncbigene:504191	ncbigene:2774	1
ncbigene:504191	ncbigene:2782	1
ncbigene:504191	ncbigene:51764	1
ncbigene:504191	ncbigene:2788	1
ncbigene:219954	ncbigene:2774	1
ncbigene:219954	ncbigene:2782	1
ncbigene:219954	ncbigene:51764	1
ncbigene:219954	ncbigene:2788	1
ncbigene:441639	ncbigene:2774	1
ncbigene:441639	ncbigene:2782	1
ncbigene:441639	ncbigene:51764	1
ncbigene:441639	ncbigene:2788	1
ncbigene:219956	ncbigene:2774	1
ncbigene:219956	ncbigene:2782	1
ncbigene:219956	ncbigene:51764	1
ncbigene:219956	ncbigene:2788	1
ncbigene:219957	ncbigene:2774	1
ncbigene:219957	ncbigene:2782	1
ncbigene:219957	ncbigene:51764	1
ncbigene:219957	ncbigene:2788	1
ncbigene:5008	ncbigene:3595	1
ncbigene:5008	ncbigene:3601	1
ncbigene:5008	ncbigene:3559	1
ncbigene:5008	ncbigene:3566	1
ncbigene:5008	ncbigene:3575	1
ncbigene:5008	ncbigene:5618	1
ncbigene:5008	ncbigene:1271	1
ncbigene:5008	ncbigene:64109	1
ncbigene:5008	ncbigene:1438	1
ncbigene:5008	ncbigene:1439	1
ncbigene:5008	ncbigene:1441	1
ncbigene:5008	ncbigene:1956	1
ncbigene:5008	ncbigene:2057	1
ncbigene:5008	ncbigene:2690	1
ncbigene:5008	ncbigene:3454	1
ncbigene:5008	ncbigene:3455	1
ncbigene:5008	ncbigene:3459	1
ncbigene:5008	ncbigene:3460	1
ncbigene:5008	ncbigene:163702	1
ncbigene:5008	ncbigene:3587	1
ncbigene:5008	ncbigene:3588	1
ncbigene:5008	ncbigene:3590	1
ncbigene:5008	ncbigene:3594	1
ncbigene:5008	ncbigene:3597	1
ncbigene:5008	ncbigene:3598	1
ncbigene:5008	ncbigene:53832	1
ncbigene:5008	ncbigene:53833	1
ncbigene:5008	ncbigene:50615	1
ncbigene:5008	ncbigene:58985	1
ncbigene:5008	ncbigene:116379	1
ncbigene:5008	ncbigene:149233	1
ncbigene:5008	ncbigene:9466	1
ncbigene:5008	ncbigene:3560	1
ncbigene:5008	ncbigene:3561	1
ncbigene:5008	ncbigene:3563	1
ncbigene:5008	ncbigene:3568	1
ncbigene:5008	ncbigene:3570	1
ncbigene:5008	ncbigene:3581	1
ncbigene:5008	ncbigene:3953	1
ncbigene:5008	ncbigene:4352	1
ncbigene:5008	ncbigene:9180	1
ncbigene:5008	ncbigene:5156	1
ncbigene:5008	ncbigene:5159	1
ncbigene:5020	ncbigene:134	1
ncbigene:5020	ncbigene:154	1
ncbigene:5020	ncbigene:1128	1
ncbigene:5020	ncbigene:1129	1
ncbigene:5020	ncbigene:1813	1
ncbigene:5020	ncbigene:1909	1
ncbigene:5020	ncbigene:2867	1
ncbigene:5020	ncbigene:2550	1
ncbigene:5020	ncbigene:9568	1
ncbigene:5020	ncbigene:2693	1
ncbigene:5020	ncbigene:27198	1
ncbigene:5020	ncbigene:338442	1
ncbigene:5020	ncbigene:8843	1
ncbigene:5020	ncbigene:3350	1
ncbigene:5020	ncbigene:3351	1
ncbigene:5020	ncbigene:3352	1
ncbigene:5020	ncbigene:3354	1
ncbigene:5020	ncbigene:3355	1
ncbigene:5020	ncbigene:4886	1
ncbigene:5020	ncbigene:5733	1
ncbigene:5020	ncbigene:6751	1
ncbigene:5020	ncbigene:6752	1
ncbigene:5020	ncbigene:6755	1
ncbigene:5020	ncbigene:56670	1
ncbigene:5021	ncbigene:775	1
ncbigene:5021	ncbigene:776	1
ncbigene:5021	ncbigene:778	1
ncbigene:5021	ncbigene:779	1
ncbigene:5021	ncbigene:781	1
ncbigene:5021	ncbigene:9254	1
ncbigene:5021	ncbigene:55799	1
ncbigene:5021	ncbigene:93589	1
ncbigene:5021	ncbigene:782	1
ncbigene:5021	ncbigene:783	1
ncbigene:5021	ncbigene:784	1
ncbigene:5021	ncbigene:785	1
ncbigene:5021	ncbigene:786	1
ncbigene:5021	ncbigene:10369	1
ncbigene:5021	ncbigene:10368	1
ncbigene:5021	ncbigene:27092	1
ncbigene:5021	ncbigene:27091	1
ncbigene:5021	ncbigene:59285	1
ncbigene:5021	ncbigene:59284	1
ncbigene:5021	ncbigene:59283	1
ncbigene:5021	ncbigene:2767	1
ncbigene:5021	ncbigene:9630	1
ncbigene:5021	ncbigene:2769	1
ncbigene:5021	ncbigene:2770	1
ncbigene:5021	ncbigene:2771	1
ncbigene:5021	ncbigene:2773	1
ncbigene:5021	ncbigene:2775	1
ncbigene:5021	ncbigene:2776	1
ncbigene:5021	ncbigene:2778	1
ncbigene:5021	ncbigene:387	1
ncbigene:5028	ncbigene:2776	1
ncbigene:5028	ncbigene:2778	1
ncbigene:64805	ncbigene:2770	1
ncbigene:64805	ncbigene:2771	1
ncbigene:64805	ncbigene:2773	1
ncbigene:5029	ncbigene:2776	1
ncbigene:26986	ncbigene:9337	1
ncbigene:80336	ncbigene:29883	1
ncbigene:80336	ncbigene:9337	1
ncbigene:80336	ncbigene:255967	1
ncbigene:340529	ncbigene:29883	1
ncbigene:340529	ncbigene:9337	1
ncbigene:340529	ncbigene:255967	1
ncbigene:5042	ncbigene:29883	1
ncbigene:5042	ncbigene:9337	1
ncbigene:5042	ncbigene:255967	1
ncbigene:8761	ncbigene:29883	1
ncbigene:8761	ncbigene:9337	1
ncbigene:8761	ncbigene:255967	1
ncbigene:132430	ncbigene:29883	1
ncbigene:132430	ncbigene:9337	1
ncbigene:132430	ncbigene:255967	1
ncbigene:140886	ncbigene:29883	1
ncbigene:140886	ncbigene:9337	1
ncbigene:140886	ncbigene:255967	1
ncbigene:5058	ncbigene:3985	1
ncbigene:5058	ncbigene:5605	1
ncbigene:5058	ncbigene:9020	1
ncbigene:5058	ncbigene:10746	1
ncbigene:5058	ncbigene:4215	1
ncbigene:5058	ncbigene:85366	-1
ncbigene:5058	ncbigene:91807	-1
ncbigene:5058	ncbigene:340156	-1
ncbigene:5058	ncbigene:4646	1
ncbigene:5058	ncbigene:7003	1
ncbigene:5058	ncbigene:8463	1
ncbigene:5058	ncbigene:7005	1
ncbigene:5058	ncbigene:7004	1
ncbigene:5062	ncbigene:3985	1
ncbigene:5062	ncbigene:10746	1
ncbigene:5062	ncbigene:4215	1
ncbigene:5062	ncbigene:85366	-1
ncbigene:5062	ncbigene:91807	-1
ncbigene:5062	ncbigene:340156	-1
ncbigene:5062	ncbigene:5604	1
ncbigene:5063	ncbigene:9459	1
ncbigene:5063	ncbigene:3985	1
ncbigene:5063	ncbigene:4638	-1
ncbigene:5063	ncbigene:85366	-1
ncbigene:5063	ncbigene:91807	-1
ncbigene:5063	ncbigene:340156	-1
ncbigene:5063	ncbigene:4646	1
ncbigene:5063	ncbigene:5894	1
ncbigene:5063	ncbigene:5604	1
ncbigene:10298	ncbigene:9459	1
ncbigene:10298	ncbigene:8874	1
ncbigene:10298	ncbigene:3985	1
ncbigene:10298	ncbigene:4638	-1
ncbigene:10298	ncbigene:85366	-1
ncbigene:10298	ncbigene:91807	-1
ncbigene:10298	ncbigene:340156	-1
ncbigene:10298	ncbigene:5604	1
ncbigene:10298	ncbigene:5894	1
ncbigene:57144	ncbigene:9459	1
ncbigene:57144	ncbigene:8874	1
ncbigene:57144	ncbigene:3985	1
ncbigene:57144	ncbigene:4638	-1
ncbigene:57144	ncbigene:85366	-1
ncbigene:57144	ncbigene:91807	-1
ncbigene:57144	ncbigene:340156	-1
ncbigene:57144	ncbigene:5604	1
ncbigene:57144	ncbigene:5894	1
ncbigene:56924	ncbigene:9459	1
ncbigene:56924	ncbigene:8874	1
ncbigene:56924	ncbigene:3985	1
ncbigene:56924	ncbigene:4638	-1
ncbigene:56924	ncbigene:85366	-1
ncbigene:56924	ncbigene:91807	-1
ncbigene:56924	ncbigene:340156	-1
ncbigene:56924	ncbigene:5604	1
ncbigene:56924	ncbigene:5894	1
ncbigene:56288	ncbigene:2932	-1
ncbigene:56288	ncbigene:10207	1
ncbigene:56288	ncbigene:7074	-1
ncbigene:7849	ncbigene:7038	1
ncbigene:5087	ncbigene:1584	1
ncbigene:5087	ncbigene:1586	1
ncbigene:5087	ncbigene:57552	1
ncbigene:5087	ncbigene:6770	1
ncbigene:27445	ncbigene:5864	1
ncbigene:5154	ncbigene:2064	1
ncbigene:5154	ncbigene:2321	1
ncbigene:5154	ncbigene:2324	1
ncbigene:5154	ncbigene:7010	1
ncbigene:5154	ncbigene:1436	1
ncbigene:5154	ncbigene:1956	1
ncbigene:5154	ncbigene:1969	1
ncbigene:5154	ncbigene:2065	1
ncbigene:5154	ncbigene:2066	1
ncbigene:5154	ncbigene:2260	1
ncbigene:5154	ncbigene:2263	1
ncbigene:5154	ncbigene:2261	1
ncbigene:5154	ncbigene:2264	1
ncbigene:5154	ncbigene:2322	1
ncbigene:5154	ncbigene:3480	1
ncbigene:5154	ncbigene:3643	1
ncbigene:5154	ncbigene:3645	1
ncbigene:5154	ncbigene:3791	1
ncbigene:5154	ncbigene:3815	1
ncbigene:5154	ncbigene:4233	1
ncbigene:5154	ncbigene:4804	1
ncbigene:5154	ncbigene:4914	1
ncbigene:5154	ncbigene:4915	1
ncbigene:5154	ncbigene:5159	1
ncbigene:56034	ncbigene:2064	1
ncbigene:56034	ncbigene:2321	1
ncbigene:56034	ncbigene:2324	1
ncbigene:56034	ncbigene:7010	1
ncbigene:56034	ncbigene:1436	1
ncbigene:56034	ncbigene:1956	1
ncbigene:56034	ncbigene:1969	1
ncbigene:56034	ncbigene:2065	1
ncbigene:56034	ncbigene:2066	1
ncbigene:56034	ncbigene:2260	1
ncbigene:56034	ncbigene:2263	1
ncbigene:56034	ncbigene:2261	1
ncbigene:56034	ncbigene:2264	1
ncbigene:56034	ncbigene:2322	1
ncbigene:56034	ncbigene:3480	1
ncbigene:56034	ncbigene:3643	1
ncbigene:56034	ncbigene:3645	1
ncbigene:56034	ncbigene:3791	1
ncbigene:56034	ncbigene:3815	1
ncbigene:56034	ncbigene:4233	1
ncbigene:56034	ncbigene:4804	1
ncbigene:56034	ncbigene:4914	1
ncbigene:56034	ncbigene:4915	1
ncbigene:56034	ncbigene:5156	1
ncbigene:56034	ncbigene:5159	1
ncbigene:80310	ncbigene:2064	1
ncbigene:80310	ncbigene:2321	1
ncbigene:80310	ncbigene:2324	1
ncbigene:80310	ncbigene:7010	1
ncbigene:80310	ncbigene:1436	1
ncbigene:80310	ncbigene:1956	1
ncbigene:80310	ncbigene:1969	1
ncbigene:80310	ncbigene:2065	1
ncbigene:80310	ncbigene:2066	1
ncbigene:80310	ncbigene:2260	1
ncbigene:80310	ncbigene:2263	1
ncbigene:80310	ncbigene:2261	1
ncbigene:80310	ncbigene:2264	1
ncbigene:80310	ncbigene:2322	1
ncbigene:80310	ncbigene:3480	1
ncbigene:80310	ncbigene:3643	1
ncbigene:80310	ncbigene:3645	1
ncbigene:80310	ncbigene:3791	1
ncbigene:80310	ncbigene:3815	1
ncbigene:80310	ncbigene:4233	1
ncbigene:80310	ncbigene:4804	1
ncbigene:80310	ncbigene:4914	1
ncbigene:80310	ncbigene:4915	1
ncbigene:5156	ncbigene:3845	1
ncbigene:5156	ncbigene:2549	1
ncbigene:5156	ncbigene:9846	1
ncbigene:5156	ncbigene:3265	1
ncbigene:5156	ncbigene:3667	1
ncbigene:5156	ncbigene:4893	1
ncbigene:5156	ncbigene:5291	1
ncbigene:5156	ncbigene:5293	1
ncbigene:5156	ncbigene:5296	1
ncbigene:5156	ncbigene:8503	1
ncbigene:5156	ncbigene:23236	1
ncbigene:5156	ncbigene:5330	1
ncbigene:5156	ncbigene:5331	1
ncbigene:5156	ncbigene:5332	1
ncbigene:5156	ncbigene:5747	1
ncbigene:5156	ncbigene:53358	1
ncbigene:5156	ncbigene:399694	1
ncbigene:5156	ncbigene:6654	1
ncbigene:5156	ncbigene:6655	1
ncbigene:5159	ncbigene:3845	1
ncbigene:5159	ncbigene:1399	1
ncbigene:5159	ncbigene:2549	1
ncbigene:5159	ncbigene:9846	1
ncbigene:5159	ncbigene:3265	1
ncbigene:5159	ncbigene:3667	1
ncbigene:5159	ncbigene:4893	1
ncbigene:5159	ncbigene:5291	1
ncbigene:5159	ncbigene:5293	1
ncbigene:5159	ncbigene:23236	1
ncbigene:5159	ncbigene:5330	1
ncbigene:5159	ncbigene:5331	1
ncbigene:5159	ncbigene:5332	1
ncbigene:5159	ncbigene:5336	1
ncbigene:5159	ncbigene:5747	1
ncbigene:5159	ncbigene:25759	1
ncbigene:5159	ncbigene:399694	1
ncbigene:5159	ncbigene:6654	1
ncbigene:5175	ncbigene:3690	1
ncbigene:5175	ncbigene:3685	1
ncbigene:5175	ncbigene:5290	1
ncbigene:5175	ncbigene:5291	1
ncbigene:5175	ncbigene:5293	1
ncbigene:5175	ncbigene:5295	1
ncbigene:5175	ncbigene:5296	1
ncbigene:5175	ncbigene:8503	1
ncbigene:5179	ncbigene:4985	1
ncbigene:5179	ncbigene:4986	1
ncbigene:5179	ncbigene:4987	1
ncbigene:5179	ncbigene:4988	1
ncbigene:5196	ncbigene:1230	1
ncbigene:5196	ncbigene:2826	1
ncbigene:5196	ncbigene:729230	1
ncbigene:5196	ncbigene:1232	1
ncbigene:5196	ncbigene:1233	1
ncbigene:5196	ncbigene:1234	1
ncbigene:5196	ncbigene:1235	1
ncbigene:5196	ncbigene:1236	1
ncbigene:5196	ncbigene:1237	1
ncbigene:5196	ncbigene:10803	1
ncbigene:5196	ncbigene:1524	1
ncbigene:5196	ncbigene:3577	1
ncbigene:5196	ncbigene:3579	1
ncbigene:5196	ncbigene:2833	1
ncbigene:5196	ncbigene:7852	1
ncbigene:5196	ncbigene:643	1
ncbigene:5196	ncbigene:10663	1
ncbigene:5196	ncbigene:2829	1
ncbigene:5197	ncbigene:1230	1
ncbigene:5197	ncbigene:2826	1
ncbigene:5197	ncbigene:729230	1
ncbigene:5197	ncbigene:1232	1
ncbigene:5197	ncbigene:1233	1
ncbigene:5197	ncbigene:1234	1
ncbigene:5197	ncbigene:1235	1
ncbigene:5197	ncbigene:1236	1
ncbigene:5197	ncbigene:1237	1
ncbigene:5197	ncbigene:10803	1
ncbigene:5197	ncbigene:1524	1
ncbigene:5197	ncbigene:3577	1
ncbigene:5197	ncbigene:3579	1
ncbigene:5197	ncbigene:2833	1
ncbigene:5197	ncbigene:7852	1
ncbigene:5197	ncbigene:643	1
ncbigene:5197	ncbigene:10663	1
ncbigene:5197	ncbigene:2829	1
ncbigene:5216	ncbigene:71	1
ncbigene:345456	ncbigene:60	1
ncbigene:345456	ncbigene:71	1
ncbigene:375189	ncbigene:60	1
ncbigene:375189	ncbigene:71	1
ncbigene:192111	ncbigene:10059	1
ncbigene:5228	ncbigene:2064	1
ncbigene:5228	ncbigene:2324	1
ncbigene:5228	ncbigene:7010	1
ncbigene:5228	ncbigene:1436	1
ncbigene:5228	ncbigene:1956	1
ncbigene:5228	ncbigene:1969	1
ncbigene:5228	ncbigene:2065	1
ncbigene:5228	ncbigene:2066	1
ncbigene:5228	ncbigene:2260	1
ncbigene:5228	ncbigene:2263	1
ncbigene:5228	ncbigene:2261	1
ncbigene:5228	ncbigene:2264	1
ncbigene:5228	ncbigene:2322	1
ncbigene:5228	ncbigene:3480	1
ncbigene:5228	ncbigene:3643	1
ncbigene:5228	ncbigene:3791	1
ncbigene:5228	ncbigene:3815	1
ncbigene:5228	ncbigene:4233	1
ncbigene:5228	ncbigene:4804	1
ncbigene:5228	ncbigene:4914	1
ncbigene:5228	ncbigene:4915	1
ncbigene:5228	ncbigene:5156	1
ncbigene:5228	ncbigene:5159	1
ncbigene:5255	ncbigene:5836	1
ncbigene:5255	ncbigene:5837	1
ncbigene:5256	ncbigene:5834	1
ncbigene:5256	ncbigene:5836	1
ncbigene:5256	ncbigene:5837	1
ncbigene:5257	ncbigene:5836	1
ncbigene:5260	ncbigene:5834	1
ncbigene:5260	ncbigene:5836	1
ncbigene:5260	ncbigene:5837	1
ncbigene:5261	ncbigene:5834	1
ncbigene:5261	ncbigene:5836	1
ncbigene:5261	ncbigene:5837	1
ncbigene:23239	ncbigene:207	-1
ncbigene:23239	ncbigene:208	-1
ncbigene:23239	ncbigene:10000	-1
ncbigene:23035	ncbigene:207	-1
ncbigene:23035	ncbigene:208	-1
ncbigene:23035	ncbigene:10000	-1
ncbigene:8554	ncbigene:6773	-1
ncbigene:51588	ncbigene:7157	1
ncbigene:118788	ncbigene:5290	1
ncbigene:118788	ncbigene:5291	1
ncbigene:118788	ncbigene:5293	1
ncbigene:118788	ncbigene:5295	1
ncbigene:118788	ncbigene:5296	1
ncbigene:118788	ncbigene:8503	1
ncbigene:5289	ncbigene:11337	1
ncbigene:5289	ncbigene:23710	1
ncbigene:5289	ncbigene:11345	1
ncbigene:5290	ncbigene:3690	1
ncbigene:5290	ncbigene:5170	1
ncbigene:5290	ncbigene:10231	1
ncbigene:5290	ncbigene:476	1
ncbigene:5290	ncbigene:477	1
ncbigene:5290	ncbigene:478	1
ncbigene:5290	ncbigene:480	1
ncbigene:5290	ncbigene:481	1
ncbigene:5290	ncbigene:482	1
ncbigene:5290	ncbigene:483	1
ncbigene:5290	ncbigene:23439	1
ncbigene:5290	ncbigene:836	1
ncbigene:5290	ncbigene:998	1
ncbigene:5290	ncbigene:1119	1
ncbigene:5290	ncbigene:1120	1
ncbigene:5290	ncbigene:1785	1
ncbigene:5290	ncbigene:2308	-1
ncbigene:5290	ncbigene:2309	-1
ncbigene:5290	ncbigene:486	1
ncbigene:5290	ncbigene:3265	1
ncbigene:5290	ncbigene:3674	1
ncbigene:5290	ncbigene:3685	1
ncbigene:5290	ncbigene:3702	1
ncbigene:5290	ncbigene:3937	1
ncbigene:5290	ncbigene:4893	1
ncbigene:5290	ncbigene:5337	1
ncbigene:5290	ncbigene:5338	1
ncbigene:5290	ncbigene:5590	1
ncbigene:5290	ncbigene:5747	1
ncbigene:5290	ncbigene:5880	1
ncbigene:5290	ncbigene:5881	1
ncbigene:5290	ncbigene:5894	1
ncbigene:5290	ncbigene:6714	1
ncbigene:5290	ncbigene:7067	1
ncbigene:5290	ncbigene:7294	1
ncbigene:5291	ncbigene:3690	1
ncbigene:5291	ncbigene:3845	1
ncbigene:5291	ncbigene:5163	1
ncbigene:5291	ncbigene:5170	1
ncbigene:5291	ncbigene:10231	1
ncbigene:5291	ncbigene:476	1
ncbigene:5291	ncbigene:477	1
ncbigene:5291	ncbigene:478	1
ncbigene:5291	ncbigene:480	1
ncbigene:5291	ncbigene:481	1
ncbigene:5291	ncbigene:482	1
ncbigene:5291	ncbigene:483	1
ncbigene:5291	ncbigene:23439	1
ncbigene:5291	ncbigene:836	1
ncbigene:5291	ncbigene:998	1
ncbigene:5291	ncbigene:1119	1
ncbigene:5291	ncbigene:1120	1
ncbigene:5291	ncbigene:1785	1
ncbigene:5291	ncbigene:2308	-1
ncbigene:5291	ncbigene:2309	-1
ncbigene:5291	ncbigene:486	1
ncbigene:5291	ncbigene:3265	1
ncbigene:5291	ncbigene:3674	1
ncbigene:5291	ncbigene:3685	1
ncbigene:5291	ncbigene:3702	1
ncbigene:5291	ncbigene:3937	1
ncbigene:5291	ncbigene:4893	1
ncbigene:5291	ncbigene:5337	1
ncbigene:5291	ncbigene:5338	1
ncbigene:5291	ncbigene:5747	1
ncbigene:5291	ncbigene:5879	1
ncbigene:5291	ncbigene:5880	1
ncbigene:5291	ncbigene:5881	1
ncbigene:5291	ncbigene:5894	1
ncbigene:5291	ncbigene:6714	1
ncbigene:5291	ncbigene:7067	1
ncbigene:5291	ncbigene:7294	1
ncbigene:5293	ncbigene:3690	1
ncbigene:5293	ncbigene:3845	1
ncbigene:5293	ncbigene:5163	1
ncbigene:5293	ncbigene:5170	1
ncbigene:5293	ncbigene:10231	1
ncbigene:5293	ncbigene:476	1
ncbigene:5293	ncbigene:477	1
ncbigene:5293	ncbigene:478	1
ncbigene:5293	ncbigene:480	1
ncbigene:5293	ncbigene:481	1
ncbigene:5293	ncbigene:482	1
ncbigene:5293	ncbigene:483	1
ncbigene:5293	ncbigene:23439	1
ncbigene:5293	ncbigene:836	1
ncbigene:5293	ncbigene:998	1
ncbigene:5293	ncbigene:1119	1
ncbigene:5293	ncbigene:1120	1
ncbigene:5293	ncbigene:1785	1
ncbigene:5293	ncbigene:2308	-1
ncbigene:5293	ncbigene:2309	-1
ncbigene:5293	ncbigene:486	1
ncbigene:5293	ncbigene:3265	1
ncbigene:5293	ncbigene:3674	1
ncbigene:5293	ncbigene:3685	1
ncbigene:5293	ncbigene:3702	1
ncbigene:5293	ncbigene:3937	1
ncbigene:5293	ncbigene:4893	1
ncbigene:5293	ncbigene:5337	1
ncbigene:5293	ncbigene:5338	1
ncbigene:5293	ncbigene:5580	1
ncbigene:5293	ncbigene:5590	1
ncbigene:5293	ncbigene:5747	1
ncbigene:5293	ncbigene:5879	1
ncbigene:5293	ncbigene:5880	1
ncbigene:5293	ncbigene:5881	1
ncbigene:5293	ncbigene:5894	1
ncbigene:5293	ncbigene:6714	1
ncbigene:5293	ncbigene:7067	1
ncbigene:5293	ncbigene:7294	1
ncbigene:5294	ncbigene:207	1
ncbigene:5294	ncbigene:208	1
ncbigene:5294	ncbigene:1956	1
ncbigene:5294	ncbigene:4893	1
ncbigene:5294	ncbigene:57580	1
ncbigene:5295	ncbigene:3690	1
ncbigene:5295	ncbigene:3845	1
ncbigene:5295	ncbigene:5163	1
ncbigene:5295	ncbigene:5170	1
ncbigene:5295	ncbigene:10231	1
ncbigene:5295	ncbigene:476	1
ncbigene:5295	ncbigene:477	1
ncbigene:5295	ncbigene:478	1
ncbigene:5295	ncbigene:480	1
ncbigene:5295	ncbigene:481	1
ncbigene:5295	ncbigene:482	1
ncbigene:5295	ncbigene:483	1
ncbigene:5295	ncbigene:23439	1
ncbigene:5295	ncbigene:836	1
ncbigene:5295	ncbigene:1119	1
ncbigene:5295	ncbigene:1120	1
ncbigene:5295	ncbigene:2308	-1
ncbigene:5295	ncbigene:2309	-1
ncbigene:5295	ncbigene:486	1
ncbigene:5295	ncbigene:3674	1
ncbigene:5295	ncbigene:3685	1
ncbigene:5295	ncbigene:3702	1
ncbigene:5295	ncbigene:4893	1
ncbigene:5295	ncbigene:5337	1
ncbigene:5295	ncbigene:5338	1
ncbigene:5295	ncbigene:5580	1
ncbigene:5295	ncbigene:5590	1
ncbigene:5295	ncbigene:5880	1
ncbigene:5295	ncbigene:5881	1
ncbigene:5295	ncbigene:5894	1
ncbigene:5295	ncbigene:7067	1
ncbigene:5295	ncbigene:7294	1
ncbigene:5296	ncbigene:3690	1
ncbigene:5296	ncbigene:5163	1
ncbigene:5296	ncbigene:5170	1
ncbigene:5296	ncbigene:10231	1
ncbigene:5296	ncbigene:476	1
ncbigene:5296	ncbigene:477	1
ncbigene:5296	ncbigene:478	1
ncbigene:5296	ncbigene:480	1
ncbigene:5296	ncbigene:481	1
ncbigene:5296	ncbigene:482	1
ncbigene:5296	ncbigene:483	1
ncbigene:5296	ncbigene:23439	1
ncbigene:5296	ncbigene:836	1
ncbigene:5296	ncbigene:998	1
ncbigene:5296	ncbigene:1119	1
ncbigene:5296	ncbigene:1120	1
ncbigene:5296	ncbigene:1785	1
ncbigene:5296	ncbigene:2308	-1
ncbigene:5296	ncbigene:2309	-1
ncbigene:5296	ncbigene:486	1
ncbigene:5296	ncbigene:3265	1
ncbigene:5296	ncbigene:3674	1
ncbigene:5296	ncbigene:3685	1
ncbigene:5296	ncbigene:3702	1
ncbigene:5296	ncbigene:3937	1
ncbigene:5296	ncbigene:4893	1
ncbigene:5296	ncbigene:5337	1
ncbigene:5296	ncbigene:5338	1
ncbigene:5296	ncbigene:5580	1
ncbigene:5296	ncbigene:5590	1
ncbigene:5296	ncbigene:5747	1
ncbigene:5296	ncbigene:5879	1
ncbigene:5296	ncbigene:5880	1
ncbigene:5296	ncbigene:5881	1
ncbigene:5296	ncbigene:5894	1
ncbigene:5296	ncbigene:6714	1
ncbigene:5296	ncbigene:7067	1
ncbigene:5296	ncbigene:7294	1
ncbigene:8503	ncbigene:3690	1
ncbigene:8503	ncbigene:3845	1
ncbigene:8503	ncbigene:5163	1
ncbigene:8503	ncbigene:10231	1
ncbigene:8503	ncbigene:476	1
ncbigene:8503	ncbigene:477	1
ncbigene:8503	ncbigene:478	1
ncbigene:8503	ncbigene:480	1
ncbigene:8503	ncbigene:481	1
ncbigene:8503	ncbigene:482	1
ncbigene:8503	ncbigene:483	1
ncbigene:8503	ncbigene:23439	1
ncbigene:8503	ncbigene:836	1
ncbigene:8503	ncbigene:998	1
ncbigene:8503	ncbigene:1119	1
ncbigene:8503	ncbigene:1120	1
ncbigene:8503	ncbigene:1785	1
ncbigene:8503	ncbigene:2309	-1
ncbigene:8503	ncbigene:486	1
ncbigene:8503	ncbigene:3265	1
ncbigene:8503	ncbigene:3674	1
ncbigene:8503	ncbigene:3685	1
ncbigene:8503	ncbigene:3702	1
ncbigene:8503	ncbigene:3937	1
ncbigene:8503	ncbigene:4893	1
ncbigene:8503	ncbigene:5337	1
ncbigene:8503	ncbigene:5338	1
ncbigene:8503	ncbigene:5580	1
ncbigene:8503	ncbigene:5590	1
ncbigene:8503	ncbigene:5879	1
ncbigene:8503	ncbigene:5880	1
ncbigene:8503	ncbigene:5881	1
ncbigene:8503	ncbigene:5894	1
ncbigene:8503	ncbigene:7067	1
ncbigene:8503	ncbigene:7294	1
ncbigene:30849	ncbigene:5289	1
ncbigene:23533	ncbigene:3845	1
ncbigene:23533	ncbigene:208	1
ncbigene:23533	ncbigene:10000	1
ncbigene:23533	ncbigene:1956	1
ncbigene:23533	ncbigene:3265	1
ncbigene:23533	ncbigene:4893	1
ncbigene:23533	ncbigene:57580	1
ncbigene:146850	ncbigene:3845	1
ncbigene:146850	ncbigene:207	1
ncbigene:146850	ncbigene:208	1
ncbigene:146850	ncbigene:10000	1
ncbigene:146850	ncbigene:1956	1
ncbigene:146850	ncbigene:3265	1
ncbigene:146850	ncbigene:4893	1
ncbigene:146850	ncbigene:57580	1
ncbigene:200576	ncbigene:2934	-1
ncbigene:200576	ncbigene:85477	-1
ncbigene:65018	ncbigene:8678	1
ncbigene:65018	ncbigene:441925	1
ncbigene:65018	ncbigene:89941	-1
ncbigene:5305	ncbigene:2934	-1
ncbigene:5305	ncbigene:85477	-1
ncbigene:8396	ncbigene:2934	-1
ncbigene:8396	ncbigene:85477	-1
ncbigene:79837	ncbigene:2934	-1
ncbigene:79837	ncbigene:85477	-1
ncbigene:8394	ncbigene:2934	-1
ncbigene:8394	ncbigene:85477	-1
ncbigene:8394	ncbigene:7454	1
ncbigene:8395	ncbigene:2934	-1
ncbigene:8395	ncbigene:85477	-1
ncbigene:8395	ncbigene:7454	1
ncbigene:23396	ncbigene:2934	-1
ncbigene:23396	ncbigene:85477	-1
ncbigene:23396	ncbigene:7454	1
ncbigene:5569	ncbigene:5567	-1
ncbigene:5569	ncbigene:5568	-1
ncbigene:5585	ncbigene:4790	-1
ncbigene:5585	ncbigene:5970	-1
ncbigene:5585	ncbigene:4210	-1
ncbigene:22925	ncbigene:3586	1
ncbigene:22925	ncbigene:7040	1
ncbigene:22925	ncbigene:7042	1
ncbigene:22925	ncbigene:7043	1
ncbigene:23236	ncbigene:1956	1
ncbigene:23236	ncbigene:3777	-1
ncbigene:23236	ncbigene:51305	-1
ncbigene:23236	ncbigene:5581	1
